Publication Date,Title,URL
2015-03-13T18:31:37Z,BHS sale: the store that failed to battle it out on the high street,https://www.theguardian.com/business/2015/mar/13/bhs-sale-store-that-failed-to-battle-it-out-on-high-street
2015-03-13T14:56:52Z,E.ON accuses Labour of undermining confidence in energy markets,https://www.theguardian.com/business/2015/mar/13/eon-accuses-labour-of-undermining-confidence-in-energy-markets
2015-03-13T14:50:33Z,'Grexident': Germany warns Greece could leave euro by accident - as it happened,https://www.theguardian.com/business/live/2015/mar/13/wolfgang-schauble
2015-03-13T14:18:31Z,Bank of England warns of further financial ‘short sharp shocks’,https://www.theguardian.com/business/2015/mar/13/bank-of-england-warns-of-further-financial-short-sharp-shocks
2015-03-13T11:54:15Z,HSBC's Swiss private bank: French prosecutor formally requests trial,https://www.theguardian.com/business/2015/mar/13/hsbc-swiss-private-bank-criminal-trial-request-france
2015-03-13T11:09:08Z,Halifax trials heartbeat ID technology for online banking,https://www.theguardian.com/technology/2015/mar/13/halifax-trials-heartbeat-id-technology-for-online-banking
2015-03-13T10:30:37Z,Budget 2015: Scotch whisky lobby pushes for duty cuts,https://www.theguardian.com/business/2015/mar/13/budget-2015-scotch-whisky-lobby-pushes-for-duty-cuts
2015-03-13T09:32:18Z,Greasy spoon at Wetherspoon? Pub chain starts breakfast and coffee price war,https://www.theguardian.com/business/2015/mar/13/greasy-spoon-at-wetherspoon-pub-chain-starts-breakfast-and-coffee-price-war
2015-03-13T08:50:41Z,Ed Miliband targets energy firms with proposed price-cut powers for Ofgem,https://www.theguardian.com/business/2015/mar/13/ed-miliband-energy-firms-price-cut-powers-ofgem-labour-freeze-bills
2015-03-13T05:28:09Z,South Australia wants $900m of federal car industry funds to be handed over,https://www.theguardian.com/business/2015/mar/13/south-australia-wants-900m-of-federal-car-industry-funds-to-be-handed-over
2015-03-14T16:00:06Z,‘March of the makers’ sees return of the British washing machine,https://www.theguardian.com/business/2015/mar/14/march-makers-british-washing-machines-george-osborne
2015-03-14T12:18:41Z,Ikea pulls magazine from Russia over 'gay propaganda' law,https://www.theguardian.com/business/2015/mar/14/ikea-pulls-magazine-from-russia-over-gay-propaganda-law
2015-03-15T19:02:25Z,Head of BHS pension fund admits deficit is much higher than thought,https://www.theguardian.com/business/2015/mar/15/head-of-bhs-pension-fund-admits-deficit-is-much-higher-than-previously-thought
2015-03-15T13:48:54Z,Dollar General to offer more hours to employees to stay competitive,https://www.theguardian.com/business/2015/mar/15/dollar-general-hours-employees-pay
2015-03-15T12:00:00Z,Airlines – but not passengers – see benefits as crude oil prices drop,https://www.theguardian.com/business/2015/mar/15/airlines-passengers-crude-oil-prices-drop
2015-03-15T11:58:45Z,Inflation basket of goods highlights seven decades of changing UK lifestyles,https://www.theguardian.com/business/2015/mar/15/inflation-basket-of-goods-changing-uk-lifestyles
2015-03-15T09:00:07Z,"Tidjane Thiam doesn’t have superpowers, and he probably doesn’t need them",https://www.theguardian.com/business/2015/mar/15/tidjane-thiam-credit-suisse-pru-chief-executive
2015-03-15T09:00:06Z,Spec savers? The glasses that can change prescription,https://www.theguardian.com/business/2015/mar/15/spec-savers-one-pair-of-glasses-comes-into-view
2015-03-15T09:00:06Z,He spoke to Clough and Revie. Lord Green is proving a bit more difficult,https://www.theguardian.com/business/2015/mar/15/lord-green-hsbc-austin-mitchell-brian-clough-don-revie
2015-03-16T20:17:43Z,Morrisons' new chief executive promises 'goal will be to listen',https://www.theguardian.com/business/2015/mar/16/morrisons-supermarket-new-chief-executive-promises-to-listen
2015-03-16T20:08:14Z,WPP still leaping over pay norms,https://www.theguardian.com/business/blog/2015/mar/16/wpp-still-leaping-over-pay-norms
2015-03-16T19:58:58Z,WPP launches bid for data company that devised Tesco clubcard,https://www.theguardian.com/business/2015/mar/16/wpp-launch-bid-company-tesco-clubcard
2015-03-16T19:25:43Z,Lack of  financial literacy among voters is a 'threat to democracy',https://www.theguardian.com/politics/2015/mar/16/lack-of-financial-literacy-among-voters-is-a-threat-to-democracy
2015-03-16T17:58:02Z,"McDonald's workers told to treat burns with condiments, survey shows",https://www.theguardian.com/business/2015/mar/16/mcdonalds-workers-treat-burns-condiments-osha-complaints
2015-03-16T17:45:23Z,Greece makes IMF debt repayment as tensions with Germany grow - business live,https://www.theguardian.com/business/live/2015/mar/16/greece-imf-repayment-tensions-germany-business-live
2015-03-16T16:56:09Z,FTSE 100 rebounds with retailers boosted by business rate hopes,https://www.theguardian.com/business/marketforceslive/2015/mar/16/ftse-100-rebounds-with-retailers-boosted-by-business-rate-hopes
2015-03-16T15:54:38Z,£450m Libor fines given to military-related charities and schemes,https://www.theguardian.com/business/2015/mar/16/libor-fines-given-military-related-charities-schemes
2015-03-16T15:33:57Z,Standard Chartered boss earns £3.5m despite waiving bonus,https://www.theguardian.com/business/2015/mar/16/standard-chartered-boss-peter-sands-bonus-poor-performance
2015-03-16T13:27:37Z,What does David Potts face on his first day as CEO of Morrisons?,https://www.theguardian.com/business/2015/mar/16/david-potts-first-day-ceo-morrisons-northern-supermarket
2015-03-16T11:04:05Z,Manchester Building Society takes legal action against accountants,https://www.theguardian.com/business/2015/mar/16/manchester-building-society-takes-legal-action-against-accountants-grant-thornton
2015-03-16T10:49:55Z,Serco drops 5% on worries about atomic contract,https://www.theguardian.com/business/marketforceslive/2015/mar/16/serco-drops-5-on-worries-about-atomic-contract
2015-03-16T09:57:49Z,AO World shares fall after chairman sells £10m stake,https://www.theguardian.com/business/2015/mar/16/ao-world-shares-fall-after-chairman-sells-10m-shares
2015-03-16T00:33:59Z,Industrial action is at near record lows but business will still blame unions,https://www.theguardian.com/business/grogonomics/2015/mar/16/industrial-action-is-at-near-record-lows-but-businesses-will-still-blame-unions
2015-03-16T00:09:45Z,UK high streets running out of time as more shops close than new ones open,https://www.theguardian.com/business/2015/mar/16/uk-high-streets-more-shops-close-than-open-net-closures
2015-03-16T00:01:08Z,UK firms optimistic about 2015 despite jitters over general election and sterling,https://www.theguardian.com/business/2015/mar/16/uk-firms-optimistic-about-2015-general-election-sterling-markit
2015-03-17T20:38:45Z,Beware the TTIP charm offensive | Letters,https://www.theguardian.com/business/2015/mar/17/beware-ttip-charm-offensive
2015-03-17T20:21:03Z,French Connection shares drop as consumer caution persists on high steet,https://www.theguardian.com/business/2015/mar/17/french-connection-shares-drop-as-consumer-caution-persists-on-high-steet
2015-03-17T20:08:45Z,Going south: streamlined times ahead for BHP Billiton,https://www.theguardian.com/business/blog/2015/mar/17/going-south-streamlined-times-ahead-for-bhp-billiton
2015-03-17T20:00:17Z,Barclays risks shareholder backlash as managers share £16m share bonuses,https://www.theguardian.com/business/2015/mar/17/barclays-risks-shareholder-backlash-as-managers-share-16m-share-bonuses
2015-03-17T19:54:56Z,New BHS owners consider sale or closure of 50 stores,https://www.theguardian.com/business/2015/mar/17/bhs-owners-consider-sale-closure-50-stores
2015-03-17T18:33:34Z,Charities and bookies among those caught in money-laundering dragnet,https://www.theguardian.com/business/2015/mar/17/charities-and-bookies-among-those-caught-in-money-laundering-dragnet
2015-03-17T18:30:11Z,Things to do in Ikea when you’re not allowed to play hide and seek,https://www.theguardian.com/global/shortcuts/2015/mar/17/things-to-do-in-ikea-when-youre-not-allowed-to-play-hide-and-seek
2015-03-17T17:56:12Z,Netto announces two store openings,https://www.theguardian.com/business/2015/mar/17/netto-announces-two-store-openings
2015-03-17T17:48:59Z,"In one busy coffee shop, Starbucks race conversation gets off to a stuttering start",https://www.theguardian.com/business/2015/mar/17/starbucks-race-together-conversation-stuttering-start-coffee-shop
2015-03-17T17:42:37Z,Greek PM intensifies diplomatic push - live updates,https://www.theguardian.com/business/live/2015/mar/17/angela-merkel-mario-draghi-meeting-greece-live-updates
2015-03-17T16:57:53Z,FTSE rises for second day with commodity companies leading the way,https://www.theguardian.com/business/marketforceslive/2015/mar/17/ftse-rises-for-second-day-with-commodity-companies-leading-the-way
2015-03-17T16:21:01Z,Ofcom fines BT for delay in providing text-to-voice service,https://www.theguardian.com/business/2015/mar/17/ofcom-fines-bt-for-delay-in-providing-text-to-voice-service
2015-03-17T14:48:44Z,Markets are waiting on timing of the Federal Reserve's interest rate rise,https://www.theguardian.com/business/economics-blog/2015/mar/17/markets-are-waiting-on-timing-of-the-federal-reserves-interest-rate-rise
2015-03-17T14:34:47Z,Where everybody knows your name: how whiskey and craft beers are helping Irish bars thrive in New York,https://www.theguardian.com/business/2015/mar/17/bars-new-york-beers-dive-pubs-rents
2015-03-17T11:14:13Z,French Connection's shares fall on high street caution,https://www.theguardian.com/business/marketforceslive/2015/mar/17/french-connections-shares-fall-on-high-street-caution
2015-03-17T11:07:43Z,"From craft beer to e-cigarettes, inflation basket reflects Britain's changing shopping habits",https://www.theguardian.com/business/2015/mar/17/from-craft-beer-to-e-cigarettes-inflation-basket-reflects-britains-changing-shopping-habits
2015-03-17T10:00:17Z,A stitch in time: Blustons ladieswear in London to shut up shop after 84 years,https://www.theguardian.com/business/2015/mar/17/a-stitch-in-time-blustons-ladieswear-in-london-to-shut-up-shop-after-84-years
2015-03-17T09:47:00Z,FTSE gains ground again as oil companies lifted by Budget hopes,https://www.theguardian.com/business/marketforceslive/2015/mar/17/ftse-gains-ground-again-as-oil-companies-lifted-by-budget-hopes
2015-03-17T09:18:34Z,Hedge fund seeks boardroom shakeup at Alliance Trust,https://www.theguardian.com/business/2015/mar/16/hedge-fund-seeks-boardroom-shakeup-at-alliance-trust-elliott-advisors
2015-03-17T08:57:06Z,WPP's Martin Sorrell gets £36m payout for 2014 under contentious share plan,https://www.theguardian.com/business/2015/mar/16/wpps-martin-sorrell-gets-36m-payout-for-2014-under-contentious-share-plan
2015-03-17T08:32:07Z,Sainsbury’s sales fall again amid price pressures and tough competition,https://www.theguardian.com/business/2015/mar/17/sainsburys-sales-fall-again-amid-price-pressures-and-tough-competition
2015-03-17T01:26:29Z,German finance minister accuses Athens of destroying trust,https://www.theguardian.com/business/2015/mar/17/german-finance-minister-accuses-athens-of-destroying-trust
2015-03-18T23:37:21Z,Former HSBC boss tells City business leaders should be more ethical,https://www.theguardian.com/business/2015/mar/18/former-hsbc-boss-tells-city-audience-business-leaders-should-be-more-ethical
2015-03-18T22:45:57Z,Starbucks announces coffee delivery in Seattle and the Empire State Building,https://www.theguardian.com/business/2015/mar/18/starbucks-coffee-delivery-seattle-empire-state-building
2015-03-18T20:28:48Z,"Public services face five-year 'rollercoaster', OBR chairman says",https://www.theguardian.com/business/2015/mar/18/public-services-face-five-year-rollercoaster-obr-chairman-says
2015-03-18T19:22:36Z,High streets need more than charity to survive | Letters,https://www.theguardian.com/business/2015/mar/18/high-streets-need-more-than-charity
2015-03-18T18:05:57Z,US markets jump as Fed signals cautious end to near-zero interest rates,https://www.theguardian.com/business/2015/mar/18/federal-reserve-zero-interest-stimulus
2015-03-18T17:53:37Z,Osborne gambles on brighter future by cutting taxes for North Sea oil,https://www.theguardian.com/business/2015/mar/18/osborne-gambles-cutting-taxes-north-sea-oil-budget-2015
2015-03-18T17:24:52Z,FTSE heads towards new all time high on budget boost,https://www.theguardian.com/business/marketforceslive/2015/mar/18/ftse-heads-towards-new-all-time-high-on-budget-boost
2015-03-18T17:08:38Z,Budget 2015: funds for driverless cars to be matched by industry,https://www.theguardian.com/business/2015/mar/18/budget-2015-funds-for-driverless-cars-to-be-matched-by-industry
2015-03-18T16:07:55Z,Federal Reserve expected to signal the end of zero interest rates,https://www.theguardian.com/business/2015/mar/18/federal-reserve-expected-end-zero-interest-rate-era
2015-03-18T16:00:02Z,E-cigarettes and chilled pizza: does Britain’s shopping basket mean we’re a nation of douchebags?,https://www.theguardian.com/business/shortcuts/2015/mar/18/e-cigarettes-and-chilled-pizza-does-britains-shopping-basket-mean-were-a-nation-of-douchebags
2015-03-18T15:50:47Z,BAE Systems boss receives £1m pay rise,https://www.theguardian.com/business/2015/mar/18/bae-systems-boss-receives-1m-pay-rise
2015-03-18T15:20:40Z,Russian energy group may sell North Sea oilfields,https://www.theguardian.com/business/2015/mar/18/letterone-north-sea-oil-fields-dea
2015-03-18T13:54:44Z,"Energy supplier SSE fined £100,000 for overcharging National Grid",https://www.theguardian.com/business/2015/mar/18/energy-supplier-sse-fined-100000-overcharging-national-grid
2015-03-18T13:43:59Z,EU considers full public scrutiny of companies' tax arrangements,https://www.theguardian.com/business/2015/mar/18/eu-considers-full-public-scrutiny-of-companies-tax-arrangements
2015-03-18T12:40:10Z,At least 350 people arrested in protest at ECB HQ in Frankfurt,https://www.theguardian.com/business/2015/mar/18/anti-capitalist-protesters-clash-police-ecb-frankfurt-hq
2015-03-18T11:35:22Z,Bank of England expects low inflation to continue,https://www.theguardian.com/business/2015/mar/18/bank-of-england-expects-low-inflation-to-continue
